account_a,account_b,shared_type,connection_count,ring_id,both_fraud
ACC0031403,ACC0006958,device_id,7,RING0129,1
ACC0031403,ACC0012229,phone,11,RING0129,1
ACC0031403,ACC0020504,device_id,9,RING0129,1
ACC0031403,ACC0011209,ip_address,13,RING0129,1
ACC0031403,ACC0017002,email_domain,2,RING0129,1
ACC0013146,ACC0006958,device_id,5,RING0129,1
ACC0013146,ACC0012229,phone,6,RING0129,1
ACC0013146,ACC0020504,phone,4,RING0129,1
ACC0013146,ACC0011209,device_id,4,RING0129,1
ACC0013146,ACC0017002,device_id,8,RING0129,1
ACC0006958,ACC0012229,phone,11,RING0129,1
ACC0006958,ACC0020504,device_id,13,RING0129,1
ACC0006958,ACC0011209,device_id,7,RING0129,1
ACC0006958,ACC0017002,ip_address,14,RING0129,1
ACC0012229,ACC0020504,email_domain,11,RING0129,1
ACC0012229,ACC0011209,phone,4,RING0129,1
ACC0012229,ACC0017002,email_domain,14,RING0129,1
ACC0020504,ACC0011209,device_id,14,RING0129,1
ACC0020504,ACC0017002,ip_address,11,RING0129,1
ACC0011209,ACC0017002,device_id,8,RING0129,1
ACC0013708,ACC0000209,device_id,11,RING0130,1
ACC0013708,ACC0013200,ip_address,11,RING0130,1
ACC0013708,ACC0030386,device_id,11,RING0130,1
ACC0013708,ACC0039067,ip_address,8,RING0130,1
ACC0000209,ACC0013200,phone,13,RING0130,1
ACC0000209,ACC0030386,device_id,3,RING0130,1
ACC0000209,ACC0039067,email_domain,11,RING0130,1
ACC0013200,ACC0030386,phone,13,RING0130,1
ACC0013200,ACC0039067,phone,8,RING0130,1
ACC0030386,ACC0039067,email_domain,4,RING0130,1
ACC0035556,ACC0044657,ip_address,11,RING0131,1
ACC0035556,ACC0045169,device_id,11,RING0131,1
ACC0035556,ACC0044399,email_domain,7,RING0131,1
ACC0035556,ACC0002584,email_domain,12,RING0131,1
ACC0035556,ACC0005520,device_id,2,RING0131,1
ACC0035556,ACC0045303,phone,3,RING0131,1
ACC0044657,ACC0045169,email_domain,2,RING0131,1
ACC0044657,ACC0044399,phone,9,RING0131,1
ACC0044657,ACC0002584,ip_address,4,RING0131,1
ACC0044657,ACC0005520,device_id,11,RING0131,1
ACC0044657,ACC0045303,phone,10,RING0131,1
ACC0045169,ACC0044399,ip_address,3,RING0131,1
ACC0045169,ACC0002584,device_id,4,RING0131,1
ACC0045169,ACC0005520,email_domain,13,RING0131,1
ACC0045169,ACC0045303,ip_address,6,RING0131,1
ACC0044399,ACC0002584,email_domain,8,RING0131,1
ACC0044399,ACC0005520,phone,4,RING0131,1
ACC0044399,ACC0045303,phone,3,RING0131,1
ACC0002584,ACC0005520,ip_address,14,RING0131,1
ACC0002584,ACC0045303,ip_address,6,RING0131,1
ACC0005520,ACC0045303,email_domain,14,RING0131,1
ACC0028588,ACC0033677,ip_address,3,RING0132,1
ACC0028588,ACC0012861,device_id,13,RING0132,1
ACC0028588,ACC0047524,device_id,4,RING0132,1
ACC0028588,ACC0038664,email_domain,3,RING0132,1
ACC0028588,ACC0038433,device_id,2,RING0132,1
ACC0028588,ACC0020524,email_domain,3,RING0132,1
ACC0033677,ACC0012861,email_domain,11,RING0132,1
ACC0033677,ACC0047524,phone,6,RING0132,1
ACC0033677,ACC0038664,phone,11,RING0132,1
ACC0033677,ACC0038433,phone,9,RING0132,1
ACC0033677,ACC0020524,device_id,5,RING0132,1
ACC0012861,ACC0047524,ip_address,10,RING0132,1
ACC0012861,ACC0038664,ip_address,9,RING0132,1
ACC0012861,ACC0038433,ip_address,12,RING0132,1
ACC0012861,ACC0020524,ip_address,6,RING0132,1
ACC0047524,ACC0038664,phone,11,RING0132,1
ACC0047524,ACC0038433,ip_address,13,RING0132,1
ACC0047524,ACC0020524,device_id,9,RING0132,1
ACC0038664,ACC0038433,ip_address,14,RING0132,1
ACC0038664,ACC0020524,email_domain,12,RING0132,1
ACC0038433,ACC0020524,device_id,9,RING0132,1
ACC0024134,ACC0009090,email_domain,3,RING0133,1
ACC0024134,ACC0035928,phone,6,RING0133,1
ACC0024134,ACC0023349,ip_address,3,RING0133,1
ACC0024134,ACC0002393,ip_address,5,RING0133,1
ACC0024134,ACC0013965,device_id,8,RING0133,1
ACC0009090,ACC0035928,phone,2,RING0133,1
ACC0009090,ACC0023349,email_domain,13,RING0133,1
ACC0009090,ACC0002393,phone,10,RING0133,1
ACC0009090,ACC0013965,device_id,8,RING0133,1
ACC0035928,ACC0023349,ip_address,7,RING0133,1
ACC0035928,ACC0002393,email_domain,10,RING0133,1
ACC0035928,ACC0013965,device_id,5,RING0133,1
ACC0023349,ACC0002393,device_id,11,RING0133,1
ACC0023349,ACC0013965,device_id,7,RING0133,1
ACC0002393,ACC0013965,device_id,4,RING0133,1
ACC0046844,ACC0026872,phone,13,RING0134,1
ACC0046844,ACC0048221,phone,13,RING0134,1
ACC0046844,ACC0014008,device_id,14,RING0134,1
ACC0046844,ACC0024542,email_domain,8,RING0134,1
ACC0046844,ACC0034541,phone,13,RING0134,1
ACC0046844,ACC0029514,email_domain,14,RING0134,1
ACC0026872,ACC0048221,email_domain,2,RING0134,1
ACC0026872,ACC0014008,device_id,11,RING0134,1
ACC0026872,ACC0024542,phone,8,RING0134,1
ACC0026872,ACC0034541,email_domain,7,RING0134,1
ACC0026872,ACC0029514,phone,10,RING0134,1
ACC0048221,ACC0014008,phone,2,RING0134,1
ACC0048221,ACC0024542,phone,2,RING0134,1
ACC0048221,ACC0034541,email_domain,13,RING0134,1
ACC0048221,ACC0029514,email_domain,14,RING0134,1
ACC0014008,ACC0024542,email_domain,8,RING0134,1
ACC0014008,ACC0034541,device_id,3,RING0134,1
ACC0014008,ACC0029514,device_id,9,RING0134,1
ACC0024542,ACC0034541,email_domain,2,RING0134,1
ACC0024542,ACC0029514,ip_address,14,RING0134,1
ACC0034541,ACC0029514,device_id,12,RING0134,1
ACC0010659,ACC0022089,device_id,5,RING0135,1
ACC0010659,ACC0042604,device_id,8,RING0135,1
ACC0010659,ACC0007027,ip_address,11,RING0135,1
ACC0022089,ACC0042604,device_id,13,RING0135,1
ACC0022089,ACC0007027,ip_address,4,RING0135,1
ACC0042604,ACC0007027,ip_address,13,RING0135,1
ACC0018782,ACC0002858,email_domain,6,RING0136,1
ACC0018782,ACC0015781,ip_address,10,RING0136,1
ACC0018782,ACC0014456,ip_address,13,RING0136,1
ACC0018782,ACC0018444,email_domain,3,RING0136,1
ACC0018782,ACC0041940,ip_address,13,RING0136,1
ACC0002858,ACC0015781,ip_address,9,RING0136,1
ACC0002858,ACC0014456,phone,11,RING0136,1
ACC0002858,ACC0018444,device_id,10,RING0136,1
ACC0002858,ACC0041940,device_id,9,RING0136,1
ACC0015781,ACC0014456,ip_address,7,RING0136,1
ACC0015781,ACC0018444,ip_address,13,RING0136,1
ACC0015781,ACC0041940,email_domain,9,RING0136,1
ACC0014456,ACC0018444,email_domain,2,RING0136,1
ACC0014456,ACC0041940,ip_address,5,RING0136,1
ACC0018444,ACC0041940,email_domain,3,RING0136,1
ACC0014205,ACC0011856,device_id,13,RING0137,1
ACC0014205,ACC0005018,phone,3,RING0137,1
ACC0014205,ACC0038758,device_id,11,RING0137,1
ACC0014205,ACC0016203,ip_address,2,RING0137,1
ACC0011856,ACC0005018,email_domain,7,RING0137,1
ACC0011856,ACC0038758,device_id,12,RING0137,1
ACC0011856,ACC0016203,device_id,11,RING0137,1
ACC0005018,ACC0038758,email_domain,6,RING0137,1
ACC0005018,ACC0016203,device_id,12,RING0137,1
ACC0038758,ACC0016203,phone,14,RING0137,1
ACC0032550,ACC0020348,ip_address,6,RING0138,1
ACC0032550,ACC0009797,ip_address,13,RING0138,1
ACC0032550,ACC0015122,phone,4,RING0138,1
ACC0032550,ACC0046658,email_domain,7,RING0138,1
ACC0032550,ACC0019770,phone,2,RING0138,1
ACC0032550,ACC0043771,ip_address,3,RING0138,1
ACC0032550,ACC0003735,device_id,8,RING0138,1
ACC0032550,ACC0023984,device_id,5,RING0138,1
ACC0032550,ACC0013585,device_id,14,RING0138,1
ACC0032550,ACC0015437,email_domain,2,RING0138,1
ACC0020348,ACC0009797,device_id,13,RING0138,1
ACC0020348,ACC0015122,email_domain,13,RING0138,1
ACC0020348,ACC0046658,email_domain,7,RING0138,1
ACC0020348,ACC0019770,email_domain,10,RING0138,1
ACC0020348,ACC0043771,ip_address,11,RING0138,1
ACC0020348,ACC0003735,email_domain,7,RING0138,1
ACC0020348,ACC0023984,phone,13,RING0138,1
ACC0020348,ACC0013585,phone,3,RING0138,1
ACC0020348,ACC0015437,ip_address,4,RING0138,1
ACC0009797,ACC0015122,phone,12,RING0138,1
ACC0009797,ACC0046658,phone,2,RING0138,1
ACC0009797,ACC0019770,ip_address,12,RING0138,1
ACC0009797,ACC0043771,phone,6,RING0138,1
ACC0009797,ACC0003735,phone,10,RING0138,1
ACC0009797,ACC0023984,phone,10,RING0138,1
ACC0009797,ACC0013585,phone,14,RING0138,1
ACC0009797,ACC0015437,ip_address,4,RING0138,1
ACC0015122,ACC0046658,device_id,5,RING0138,1
ACC0015122,ACC0019770,phone,7,RING0138,1
ACC0015122,ACC0043771,email_domain,13,RING0138,1
ACC0015122,ACC0003735,ip_address,12,RING0138,1
ACC0015122,ACC0023984,phone,9,RING0138,1
ACC0015122,ACC0013585,device_id,4,RING0138,1
ACC0015122,ACC0015437,phone,2,RING0138,1
ACC0046658,ACC0019770,email_domain,5,RING0138,1
ACC0046658,ACC0043771,device_id,11,RING0138,1
ACC0046658,ACC0003735,ip_address,7,RING0138,1
ACC0046658,ACC0023984,ip_address,7,RING0138,1
ACC0046658,ACC0013585,phone,13,RING0138,1
ACC0046658,ACC0015437,email_domain,10,RING0138,1
ACC0019770,ACC0043771,ip_address,8,RING0138,1
ACC0019770,ACC0003735,device_id,5,RING0138,1
ACC0019770,ACC0023984,phone,4,RING0138,1
ACC0019770,ACC0013585,email_domain,12,RING0138,1
ACC0019770,ACC0015437,ip_address,2,RING0138,1
ACC0043771,ACC0003735,ip_address,14,RING0138,1
ACC0043771,ACC0023984,ip_address,11,RING0138,1
ACC0043771,ACC0013585,ip_address,10,RING0138,1
ACC0043771,ACC0015437,phone,6,RING0138,1
ACC0003735,ACC0023984,phone,13,RING0138,1
ACC0003735,ACC0013585,device_id,5,RING0138,1
ACC0003735,ACC0015437,phone,5,RING0138,1
ACC0023984,ACC0013585,device_id,9,RING0138,1
ACC0023984,ACC0015437,ip_address,5,RING0138,1
ACC0013585,ACC0015437,phone,12,RING0138,1
ACC0030181,ACC0034563,email_domain,13,RING0139,1
ACC0030181,ACC0017614,email_domain,14,RING0139,1
ACC0034563,ACC0017614,device_id,3,RING0139,1
ACC0004431,ACC0016655,ip_address,4,RING0140,1
ACC0004431,ACC0031587,email_domain,7,RING0140,1
ACC0004431,ACC0043133,phone,11,RING0140,1
ACC0004431,ACC0012229,phone,8,RING0140,1
ACC0004431,ACC0028527,ip_address,2,RING0140,1
ACC0004431,ACC0000555,ip_address,3,RING0140,1
ACC0016655,ACC0031587,email_domain,14,RING0140,1
ACC0016655,ACC0043133,phone,9,RING0140,1
ACC0016655,ACC0012229,device_id,12,RING0140,1
ACC0016655,ACC0028527,email_domain,3,RING0140,1
ACC0016655,ACC0000555,phone,5,RING0140,1
ACC0031587,ACC0043133,email_domain,9,RING0140,1
ACC0031587,ACC0012229,phone,3,RING0140,1
ACC0031587,ACC0028527,email_domain,7,RING0140,1
ACC0031587,ACC0000555,email_domain,13,RING0140,1
ACC0043133,ACC0012229,email_domain,4,RING0140,1
ACC0043133,ACC0028527,email_domain,2,RING0140,1
ACC0043133,ACC0000555,device_id,11,RING0140,1
ACC0012229,ACC0028527,device_id,11,RING0140,1
ACC0012229,ACC0000555,phone,6,RING0140,1
ACC0028527,ACC0000555,device_id,11,RING0140,1
ACC0009723,ACC0011113,ip_address,7,RING0141,1
ACC0009723,ACC0007595,email_domain,4,RING0141,1
ACC0009723,ACC0019241,ip_address,3,RING0141,1
ACC0009723,ACC0022044,phone,3,RING0141,1
ACC0009723,ACC0020390,email_domain,4,RING0141,1
ACC0009723,ACC0002323,ip_address,7,RING0141,1
ACC0009723,ACC0004617,ip_address,6,RING0141,1
ACC0009723,ACC0002733,device_id,11,RING0141,1
ACC0011113,ACC0007595,ip_address,2,RING0141,1
ACC0011113,ACC0019241,device_id,6,RING0141,1
ACC0011113,ACC0022044,device_id,6,RING0141,1
ACC0011113,ACC0020390,phone,6,RING0141,1
ACC0011113,ACC0002323,device_id,9,RING0141,1
ACC0011113,ACC0004617,ip_address,10,RING0141,1
ACC0011113,ACC0002733,email_domain,4,RING0141,1
ACC0007595,ACC0019241,email_domain,6,RING0141,1
ACC0007595,ACC0022044,device_id,2,RING0141,1
ACC0007595,ACC0020390,device_id,10,RING0141,1
ACC0007595,ACC0002323,device_id,2,RING0141,1
ACC0007595,ACC0004617,device_id,8,RING0141,1
ACC0007595,ACC0002733,device_id,5,RING0141,1
ACC0019241,ACC0022044,device_id,6,RING0141,1
ACC0019241,ACC0020390,phone,11,RING0141,1
ACC0019241,ACC0002323,email_domain,8,RING0141,1
ACC0019241,ACC0004617,ip_address,13,RING0141,1
ACC0019241,ACC0002733,email_domain,3,RING0141,1
ACC0022044,ACC0020390,email_domain,9,RING0141,1
ACC0022044,ACC0002323,device_id,2,RING0141,1
ACC0022044,ACC0004617,phone,11,RING0141,1
ACC0022044,ACC0002733,ip_address,9,RING0141,1
ACC0020390,ACC0002323,device_id,7,RING0141,1
ACC0020390,ACC0004617,phone,10,RING0141,1
ACC0020390,ACC0002733,email_domain,8,RING0141,1
ACC0002323,ACC0004617,ip_address,2,RING0141,1
ACC0002323,ACC0002733,email_domain,11,RING0141,1
ACC0004617,ACC0002733,email_domain,4,RING0141,1
ACC0009028,ACC0035630,ip_address,2,RING0142,1
ACC0009028,ACC0015418,ip_address,6,RING0142,1
ACC0009028,ACC0001928,device_id,14,RING0142,1
ACC0009028,ACC0038772,email_domain,3,RING0142,1
ACC0009028,ACC0047214,device_id,8,RING0142,1
ACC0035630,ACC0015418,phone,5,RING0142,1
ACC0035630,ACC0001928,ip_address,9,RING0142,1
ACC0035630,ACC0038772,ip_address,3,RING0142,1
ACC0035630,ACC0047214,email_domain,3,RING0142,1
ACC0015418,ACC0001928,phone,13,RING0142,1
ACC0015418,ACC0038772,ip_address,7,RING0142,1
ACC0015418,ACC0047214,ip_address,3,RING0142,1
ACC0001928,ACC0038772,device_id,5,RING0142,1
ACC0001928,ACC0047214,email_domain,4,RING0142,1
ACC0038772,ACC0047214,phone,3,RING0142,1
ACC0015271,ACC0035731,phone,9,RING0143,1
ACC0015271,ACC0007734,ip_address,4,RING0143,1
ACC0015271,ACC0016053,phone,4,RING0143,1
ACC0035731,ACC0007734,device_id,12,RING0143,1
ACC0035731,ACC0016053,email_domain,12,RING0143,1
ACC0007734,ACC0016053,phone,7,RING0143,1
ACC0021749,ACC0043639,device_id,12,RING0144,1
ACC0021749,ACC0026737,ip_address,10,RING0144,1
ACC0021749,ACC0007313,phone,14,RING0144,1
ACC0021749,ACC0023166,email_domain,13,RING0144,1
ACC0021749,ACC0027668,email_domain,3,RING0144,1
ACC0021749,ACC0003073,phone,14,RING0144,1
ACC0021749,ACC0035642,phone,3,RING0144,1
ACC0043639,ACC0026737,device_id,12,RING0144,1
ACC0043639,ACC0007313,phone,13,RING0144,1
ACC0043639,ACC0023166,phone,5,RING0144,1
ACC0043639,ACC0027668,email_domain,8,RING0144,1
ACC0043639,ACC0003073,email_domain,10,RING0144,1
ACC0043639,ACC0035642,phone,7,RING0144,1
ACC0026737,ACC0007313,email_domain,7,RING0144,1
ACC0026737,ACC0023166,email_domain,7,RING0144,1
ACC0026737,ACC0027668,phone,14,RING0144,1
ACC0026737,ACC0003073,ip_address,3,RING0144,1
ACC0026737,ACC0035642,email_domain,6,RING0144,1
ACC0007313,ACC0023166,email_domain,10,RING0144,1
ACC0007313,ACC0027668,device_id,2,RING0144,1
ACC0007313,ACC0003073,ip_address,5,RING0144,1
ACC0007313,ACC0035642,phone,5,RING0144,1
ACC0023166,ACC0027668,device_id,6,RING0144,1
ACC0023166,ACC0003073,email_domain,3,RING0144,1
ACC0023166,ACC0035642,ip_address,4,RING0144,1
ACC0027668,ACC0003073,device_id,14,RING0144,1
ACC0027668,ACC0035642,email_domain,6,RING0144,1
ACC0003073,ACC0035642,ip_address,14,RING0144,1
ACC0032213,ACC0046439,ip_address,9,RING0145,1
ACC0032213,ACC0014119,email_domain,2,RING0145,1
ACC0032213,ACC0048364,ip_address,3,RING0145,1
ACC0032213,ACC0039683,email_domain,14,RING0145,1
ACC0032213,ACC0003260,email_domain,5,RING0145,1
ACC0032213,ACC0016735,ip_address,3,RING0145,1
ACC0032213,ACC0038910,device_id,2,RING0145,1
ACC0032213,ACC0033148,device_id,8,RING0145,1
ACC0032213,ACC0018404,phone,7,RING0145,1
ACC0046439,ACC0014119,device_id,12,RING0145,1
ACC0046439,ACC0048364,device_id,11,RING0145,1
ACC0046439,ACC0039683,device_id,5,RING0145,1
ACC0046439,ACC0003260,ip_address,13,RING0145,1
ACC0046439,ACC0016735,device_id,3,RING0145,1
ACC0046439,ACC0038910,ip_address,10,RING0145,1
ACC0046439,ACC0033148,phone,11,RING0145,1
ACC0046439,ACC0018404,phone,10,RING0145,1
ACC0014119,ACC0048364,ip_address,7,RING0145,1
ACC0014119,ACC0039683,ip_address,8,RING0145,1
ACC0014119,ACC0003260,ip_address,4,RING0145,1
ACC0014119,ACC0016735,ip_address,9,RING0145,1
ACC0014119,ACC0038910,device_id,2,RING0145,1
ACC0014119,ACC0033148,phone,7,RING0145,1
ACC0014119,ACC0018404,phone,3,RING0145,1
ACC0048364,ACC0039683,ip_address,13,RING0145,1
ACC0048364,ACC0003260,email_domain,5,RING0145,1
ACC0048364,ACC0016735,email_domain,14,RING0145,1
ACC0048364,ACC0038910,email_domain,10,RING0145,1
ACC0048364,ACC0033148,ip_address,7,RING0145,1
ACC0048364,ACC0018404,ip_address,11,RING0145,1
ACC0039683,ACC0003260,email_domain,12,RING0145,1
ACC0039683,ACC0016735,phone,12,RING0145,1
ACC0039683,ACC0038910,phone,3,RING0145,1
ACC0039683,ACC0033148,ip_address,11,RING0145,1
ACC0039683,ACC0018404,email_domain,9,RING0145,1
ACC0003260,ACC0016735,email_domain,13,RING0145,1
ACC0003260,ACC0038910,ip_address,8,RING0145,1
ACC0003260,ACC0033148,ip_address,14,RING0145,1
ACC0003260,ACC0018404,device_id,4,RING0145,1
ACC0016735,ACC0038910,phone,11,RING0145,1
ACC0016735,ACC0033148,device_id,4,RING0145,1
ACC0016735,ACC0018404,phone,10,RING0145,1
ACC0038910,ACC0033148,ip_address,5,RING0145,1
ACC0038910,ACC0018404,phone,3,RING0145,1
ACC0033148,ACC0018404,device_id,5,RING0145,1
ACC0030939,ACC0031740,email_domain,9,RING0146,1
ACC0030939,ACC0021355,ip_address,11,RING0146,1
ACC0030939,ACC0030214,ip_address,6,RING0146,1
ACC0030939,ACC0048839,phone,6,RING0146,1
ACC0030939,ACC0004854,email_domain,5,RING0146,1
ACC0030939,ACC0049444,phone,10,RING0146,1
ACC0030939,ACC0033150,email_domain,11,RING0146,1
ACC0030939,ACC0042544,ip_address,12,RING0146,1
ACC0031740,ACC0021355,email_domain,10,RING0146,1
ACC0031740,ACC0030214,phone,4,RING0146,1
ACC0031740,ACC0048839,phone,10,RING0146,1
ACC0031740,ACC0004854,email_domain,14,RING0146,1
ACC0031740,ACC0049444,device_id,8,RING0146,1
ACC0031740,ACC0033150,email_domain,13,RING0146,1
ACC0031740,ACC0042544,ip_address,2,RING0146,1
ACC0021355,ACC0030214,device_id,6,RING0146,1
ACC0021355,ACC0048839,device_id,2,RING0146,1
ACC0021355,ACC0004854,phone,5,RING0146,1
ACC0021355,ACC0049444,phone,9,RING0146,1
ACC0021355,ACC0033150,phone,5,RING0146,1
ACC0021355,ACC0042544,phone,5,RING0146,1
ACC0030214,ACC0048839,device_id,14,RING0146,1
ACC0030214,ACC0004854,phone,13,RING0146,1
ACC0030214,ACC0049444,device_id,9,RING0146,1
ACC0030214,ACC0033150,email_domain,5,RING0146,1
ACC0030214,ACC0042544,phone,2,RING0146,1
ACC0048839,ACC0004854,device_id,8,RING0146,1
ACC0048839,ACC0049444,ip_address,11,RING0146,1
ACC0048839,ACC0033150,phone,11,RING0146,1
ACC0048839,ACC0042544,email_domain,6,RING0146,1
ACC0004854,ACC0049444,email_domain,9,RING0146,1
ACC0004854,ACC0033150,email_domain,10,RING0146,1
ACC0004854,ACC0042544,phone,11,RING0146,1
ACC0049444,ACC0033150,email_domain,4,RING0146,1
ACC0049444,ACC0042544,email_domain,6,RING0146,1
ACC0033150,ACC0042544,email_domain,14,RING0146,1
ACC0003674,ACC0030037,phone,2,RING0147,1
ACC0003674,ACC0019506,email_domain,5,RING0147,1
ACC0003674,ACC0044885,email_domain,6,RING0147,1
ACC0003674,ACC0041261,ip_address,10,RING0147,1
ACC0003674,ACC0039716,phone,14,RING0147,1
ACC0003674,ACC0004913,device_id,5,RING0147,1
ACC0003674,ACC0012964,ip_address,3,RING0147,1
ACC0003674,ACC0028805,ip_address,11,RING0147,1
ACC0030037,ACC0019506,ip_address,9,RING0147,1
ACC0030037,ACC0044885,email_domain,12,RING0147,1
ACC0030037,ACC0041261,device_id,12,RING0147,1
ACC0030037,ACC0039716,ip_address,2,RING0147,1
ACC0030037,ACC0004913,email_domain,3,RING0147,1
ACC0030037,ACC0012964,device_id,3,RING0147,1
ACC0030037,ACC0028805,ip_address,10,RING0147,1
ACC0019506,ACC0044885,phone,11,RING0147,1
ACC0019506,ACC0041261,device_id,14,RING0147,1
ACC0019506,ACC0039716,phone,6,RING0147,1
ACC0019506,ACC0004913,ip_address,6,RING0147,1
ACC0019506,ACC0012964,email_domain,3,RING0147,1
ACC0019506,ACC0028805,email_domain,9,RING0147,1
ACC0044885,ACC0041261,phone,11,RING0147,1
ACC0044885,ACC0039716,device_id,14,RING0147,1
ACC0044885,ACC0004913,device_id,9,RING0147,1
ACC0044885,ACC0012964,email_domain,9,RING0147,1
ACC0044885,ACC0028805,device_id,9,RING0147,1
ACC0041261,ACC0039716,email_domain,7,RING0147,1
ACC0041261,ACC0004913,phone,4,RING0147,1
ACC0041261,ACC0012964,device_id,11,RING0147,1
ACC0041261,ACC0028805,email_domain,7,RING0147,1
ACC0039716,ACC0004913,phone,6,RING0147,1
ACC0039716,ACC0012964,phone,9,RING0147,1
ACC0039716,ACC0028805,email_domain,3,RING0147,1
ACC0004913,ACC0012964,ip_address,9,RING0147,1
ACC0004913,ACC0028805,email_domain,2,RING0147,1
ACC0012964,ACC0028805,email_domain,4,RING0147,1
ACC0034641,ACC0004443,phone,12,RING0148,1
ACC0034641,ACC0028443,ip_address,9,RING0148,1
ACC0034641,ACC0008523,device_id,13,RING0148,1
ACC0034641,ACC0005817,phone,14,RING0148,1
ACC0034641,ACC0020255,ip_address,7,RING0148,1
ACC0034641,ACC0041120,phone,10,RING0148,1
ACC0034641,ACC0035679,phone,11,RING0148,1
ACC0034641,ACC0003303,ip_address,10,RING0148,1
ACC0034641,ACC0039623,ip_address,8,RING0148,1
ACC0034641,ACC0017494,phone,4,RING0148,1
ACC0004443,ACC0028443,device_id,8,RING0148,1
ACC0004443,ACC0008523,ip_address,10,RING0148,1
ACC0004443,ACC0005817,phone,6,RING0148,1
ACC0004443,ACC0020255,device_id,5,RING0148,1
ACC0004443,ACC0041120,email_domain,10,RING0148,1
ACC0004443,ACC0035679,email_domain,10,RING0148,1
ACC0004443,ACC0003303,device_id,14,RING0148,1
ACC0004443,ACC0039623,phone,12,RING0148,1
ACC0004443,ACC0017494,phone,3,RING0148,1
ACC0028443,ACC0008523,ip_address,14,RING0148,1
ACC0028443,ACC0005817,ip_address,14,RING0148,1
ACC0028443,ACC0020255,phone,11,RING0148,1
ACC0028443,ACC0041120,device_id,4,RING0148,1
ACC0028443,ACC0035679,device_id,8,RING0148,1
ACC0028443,ACC0003303,ip_address,2,RING0148,1
ACC0028443,ACC0039623,phone,8,RING0148,1
ACC0028443,ACC0017494,ip_address,8,RING0148,1
ACC0008523,ACC0005817,ip_address,13,RING0148,1
ACC0008523,ACC0020255,phone,10,RING0148,1
ACC0008523,ACC0041120,email_domain,13,RING0148,1
ACC0008523,ACC0035679,device_id,11,RING0148,1
ACC0008523,ACC0003303,email_domain,14,RING0148,1
ACC0008523,ACC0039623,device_id,9,RING0148,1
ACC0008523,ACC0017494,ip_address,2,RING0148,1
ACC0005817,ACC0020255,device_id,10,RING0148,1
ACC0005817,ACC0041120,email_domain,7,RING0148,1
ACC0005817,ACC0035679,device_id,7,RING0148,1
ACC0005817,ACC0003303,email_domain,13,RING0148,1
ACC0005817,ACC0039623,email_domain,14,RING0148,1
ACC0005817,ACC0017494,phone,12,RING0148,1
ACC0020255,ACC0041120,email_domain,5,RING0148,1
ACC0020255,ACC0035679,phone,11,RING0148,1
ACC0020255,ACC0003303,ip_address,9,RING0148,1
ACC0020255,ACC0039623,ip_address,4,RING0148,1
ACC0020255,ACC0017494,email_domain,12,RING0148,1
ACC0041120,ACC0035679,email_domain,8,RING0148,1
ACC0041120,ACC0003303,email_domain,13,RING0148,1
ACC0041120,ACC0039623,device_id,6,RING0148,1
ACC0041120,ACC0017494,ip_address,5,RING0148,1
ACC0035679,ACC0003303,device_id,14,RING0148,1
ACC0035679,ACC0039623,device_id,12,RING0148,1
ACC0035679,ACC0017494,ip_address,11,RING0148,1
ACC0003303,ACC0039623,email_domain,4,RING0148,1
ACC0003303,ACC0017494,email_domain,8,RING0148,1
ACC0039623,ACC0017494,phone,7,RING0148,1
ACC0048933,ACC0027760,phone,14,RING0149,1
ACC0048933,ACC0026390,device_id,4,RING0149,1
ACC0048933,ACC0030434,ip_address,5,RING0149,1
ACC0048933,ACC0001510,phone,10,RING0149,1
